PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,LessThan5FGM,LessThan5FGA,LessThan5FG_PCT,5-9FGM,5-9FGA,5-9FG_PCT,10-14FGM,10-14FGA,10-14FG_PCT,15-19FGM,15-19FGA,15-19FG_PCT,20-24FGM,20-24FGA,20-24FG_PCT,25-29FGM,25-29FGA,25-29FG_PCT,30-34FGM,30-34FGA,30-34FG_PCT,35-39FGM,35-39FGA,35-39FG_PCT,40+FGM,40+FGA,40+FG_PCT,FTM,FTA,FT_PCT,GP,MIN
203526,Raul Neto,1610612739,CLE,30.0,Raul,0.6,0.8,0.722,0.1,0.3,0.455,0.1,0.1,1.0,0.1,0.1,0.5,0.2,0.3,0.5,0.1,0.5,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.889,45,10.0
203493,Reggie Bullock,1610612742,DAL,32.0,Reggie,0.4,0.6,0.674,0.0,0.1,0.286,0.0,0.1,0.5,0.0,0.1,0.125,1.3,3.0,0.436,0.7,2.1,0.311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.703,69,30.6
202704,Reggie Jackson,1610612743,DEN,32.0,Reggie,1.1,2.2,0.511,0.5,1.1,0.465,0.4,0.9,0.4,0.2,0.7,0.366,0.6,1.7,0.374,0.9,2.7,0.325,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.2,0.905,62,24.6
1626158,Richaun Holmes,1610612758,SAC,29.0,Richaun,0.9,1.2,0.744,0.3,0.4,0.692,0.1,0.3,0.444,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.824,36,8.6
201937,Ricky Rubio,1610612739,CLE,32.0,Ricky,0.4,1.0,0.375,0.1,0.4,0.3,0.7,1.2,0.621,0.1,0.3,0.375,0.4,1.5,0.289,0.3,1.1,0.259,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,1.2,0.774,25,17.2
203496,Robert Covington,1610612746,LAC,32.0,Robert,0.9,1.5,0.617,0.1,0.3,0.25,0.0,0.1,0.0,0.0,0.1,0.5,0.3,0.8,0.419,0.7,2.2,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,0.75,40,16.3
1629057,Robert Williams III,1610612738,BOS,25.0,Robert,3.5,4.3,0.823,0.2,0.6,0.333,0.0,0.1,0.5,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.647,29,24.1
201577,Robin Lopez,1610612739,CLE,34.0,Robin,0.7,0.8,0.808,0.5,1.0,0.483,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,1.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.75,34,7.5
203585,Rodney McGruder,1610612765,DET,31.0,Rodney,0.5,0.8,0.64,0.1,0.6,0.111,0.1,0.3,0.333,0.0,0.1,0.0,0.7,1.7,0.407,0.6,1.4,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.818,32,16.4
1629641,Romeo Langford,1610612759,SAS,23.0,Romeo,1.7,2.6,0.656,0.5,1.4,0.365,0.3,0.5,0.5,0.1,0.3,0.4,0.3,0.9,0.333,0.1,0.6,0.15,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.3,0.681,37,20.2
1631199,Ron Harper Jr.,1610612761,TOR,22.0,Ron,0.3,0.3,1.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.3,0.5,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,4,3.5
1626220,Royce O'Neale,1610612751,BKN,29.0,Royce,0.7,1.6,0.435,0.2,0.6,0.289,0.0,0.1,0.222,0.0,0.0,0.0,0.6,1.5,0.365,1.6,3.8,0.412,0.0,0.1,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.7,1.0,0.723,68,32.0
200752,Rudy Gay,1610612762,UTA,36.0,Rudy,0.5,0.7,0.61,0.3,0.7,0.447,0.3,0.7,0.39,0.3,0.5,0.615,0.3,1.4,0.25,0.3,1.1,0.237,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.9,0.872,55,14.7
203497,Rudy Gobert,1610612750,MIN,30.0,Rudy,5.1,7.1,0.714,0.2,0.6,0.308,0.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.9,0.647,61,30.6
1629060,Rui Hachimura,1610612747,LAL,25.0,Rui,2.0,3.1,0.651,0.2,0.9,0.239,0.7,1.4,0.494,0.8,1.4,0.538,0.5,1.3,0.391,0.5,1.5,0.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.745,54,23.9
201566,Russell Westbrook,1610612746,LAC,34.0,Russell,3.4,6.3,0.545,0.3,1.0,0.338,0.4,1.0,0.409,0.4,1.2,0.324,0.4,1.5,0.277,0.7,2.5,0.292,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2.8,4.3,0.659,64,28.9
1627853,Ryan Arcidiacono,1610612757,POR,28.0,Ryan,0.1,0.2,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.6,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5.4
1631157,Ryan Rollins,1610612744,GSW,20.0,Ryan,0.3,0.9,0.375,0.1,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,12,5.2
1630240,Saben Lee,1610612756,PHX,23.0,Saben,1.1,2.3,0.471,0.1,0.5,0.3,0.0,0.0,1.0,0.1,0.3,0.4,0.1,0.4,0.333,0.2,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.1,0.766,22,13.7
1630180,Saddiq Bey,1610612737,ATL,23.0,Saddiq,1.8,3.3,0.562,0.3,0.9,0.365,0.2,0.6,0.282,0.1,0.4,0.276,1.1,2.5,0.435,0.9,2.8,0.319,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2,0.0,2.9,3.4,0.855,67,28.0
1630573,Sam Hauser,1610612738,BOS,25.0,Sam,0.4,0.5,0.784,0.0,0.1,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.7,1.7,0.402,1.0,2.3,0.426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.706,71,15.5
1630241,Sam Merrill,1610612739,CLE,26.0,Sam,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2,4.2
1630572,Sandro Mamukelashvili,1610612759,SAS,23.0,Sandro,0.7,1.4,0.489,0.1,0.2,0.286,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,0.3,0.4,1.3,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,0.684,33,12.1
1630583,Santi Aldama,1610612763,MEM,22.0,Santi,1.5,2.3,0.667,0.4,0.8,0.519,0.0,0.2,0.231,0.0,0.1,0.167,0.7,1.8,0.374,0.6,1.9,0.333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.9,0.736,68,22.0
1630567,Scottie Barnes,1610612761,TOR,21.0,Scottie,3.2,5.2,0.616,1.2,2.8,0.419,0.3,1.0,0.31,0.2,0.8,0.281,0.6,1.7,0.336,0.5,1.6,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.6,3.3,0.774,69,34.9
1630590,Scotty Pippen Jr.,1610612747,LAL,22.0,Scotty,0.6,1.2,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.5,0.556,6,5.3
201586,Serge Ibaka,1610612749,MIL,33.0,Serge,0.9,1.2,0.789,0.2,0.6,0.333,0.0,0.3,0.0,0.1,0.2,0.333,0.1,0.2,0.667,0.3,1.0,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.615,16,11.6
203552,Seth Curry,1610612751,BKN,32.0,Seth,0.4,0.7,0.55,0.1,0.2,0.5,0.4,0.7,0.649,0.7,1.6,0.476,1.0,2.5,0.421,0.9,2.2,0.407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.979,54,21.1
